"","PC1","PC2","PC3","PC4"
"Aegotheles_bennettii",-1.5255760379886,-3.15238752516725,-0.490158014961103,-0.525663403943582
"Colius_striatus",2.5261486159926,-1.27754394072161,-1.72435937740448,0.031454405376899
"Urocolius_indicus",1.84519509620104,-0.64435423882317,-1.10578972270782,1.04229516901868
"Buceros_rhinoceros",-1.75246044806882,-1.20721745947719,-0.206933430122495,-0.0180033132249479
"Bucorvus_abyssinicus",-3.34351396687903,0.317444871442015,1.48356993128553,-0.507186501335647
"Upupa_epops",-0.643311487531888,1.75663671266466,-0.651219453757832,0.570784595299347
"Rhinopomastus_cyanomelas",0.446518279499139,-0.476808939229006,-0.844779882855997,-1.20668292599276
"Galbula_dea",-0.860753104084128,-1.32772636976679,-1.13646757119015,0.501460208216143
"Bucco_capensis",1.05885793349063,-0.295701986078909,0.36243608425206,0.086628383654114
"Ramphastos_sulfuratus",1.71618952594215,-0.506153117143713,-0.791575918237102,-2.79048898757381
"Semnornis_frantzii",1.60530582535281,0.851565505399928,-1.01497480436314,-1.7645007579515
"Eubucco_bourcierii",3.2213770287903,3.40099454374203,-0.209776433083831,-0.587451134009699
"Tricholaema_leucomelas",0.135412461894207,1.89346257025949,-0.133335165536303,-1.18014842185555
"Megalaima_haemacephala",0.723200158091269,1.90323807458393,0.350798905125781,-2.69792138347738
"Picoides_pubescens",3.02850174115761,-0.777911865994733,-2.43288405823645,-0.812858961562158
"Indicator_maculatus",4.1126803638898,2.34003647624435,-1.0264396952377,-0.616311624661122
"Eurystomus_gularis",-1.45047807309552,-1.62256983386317,-0.530865210377324,0.0327440648684385
"Brachypteracias_leptosomus",-2.29381758506772,-0.486964086289994,0.373178013176234,-0.117111368285022
"Alcedo_cyanopectus",3.64765735758789,-0.593493476039506,-3.33940535891664,-0.677242167350374
"Chloroceryle_aenea",4.17741068703321,-1.39236921163992,-0.994947402859541,0.669095656782037
"Halcyon_senegalensis",4.27484416399255,-0.618054710682008,-1.11358729442084,-0.318584189352539
"Baryphthengus_martii",0.749916466150128,2.0078238758203,-0.154116400159604,1.67479080288712
"Todus_mexicanus",-0.536755169075313,-2.81932376999115,-1.50953750325389,0.206344369055908
"Merops_nubicus",-0.663146805121828,-1.14776899392868,-1.33741371406372,0.685642606653259
"Apaloderma_vittatum",0.754815936199938,0.536979054368593,-0.681478888456612,-1.46669731625642
"Trogon_melanurus",1.04371574387523,0.687095963300094,-0.681418956947948,-1.74727083431274
"Tyto_alba",-1.71779394165952,-3.20717185022761,-0.291756750754788,-0.664630405672992
"Strix_occidentalis",0.532770763220758,-0.486221632967127,1.55240062369479,0.0862484795614847
"Strix_nigrolineata",1.05819971886844,-0.130400552509404,0.0434668090532084,0.16940558883781
"Glaucidium_brasilianum",1.22291030159187,1.0194906109999,-0.15105376226686,-1.29725555522103
"Leptosomus_discolor",1.0017479612411,-1.65634063265894,0.844379460057715,0.321320796094835
"Nyctiprogne_leucopyga",1.6079893222546,-1.27992419842601,0.887806821441937,0.692075255117264
"Caprimulgus_carolinensis",2.44915952115981,-1.2335066978657,0.322141963832076,1.14351911051011
"Chordeiles_acutipennis",2.55418802096314,2.61417566474363,-1.35228189493106,-1.62555037811608
"Sagittarius_serpentarius",2.76713231729874,0.659344170067208,-2.68722038050697,-0.304765375861466
"Pandion_haliaetus",3.42547082276129,-2.83833590150128,0.744370967427372,-0.409442981121906
"Spizaetus_tyrannus",1.88051176709959,-0.447620044460121,-0.26602166515587,0.40201376116413
"Aquila_chrysaetos",-0.594803640000681,-0.433158799969549,-1.3909935847667,0.967366416166953
"Haliaeetus_albicilla",1.67764952402031,-0.124104146777834,-1.05803882722131,-0.692076341435004
"Haliaeetus_leucocephalus",3.84317070713435,-1.52359942497512,-0.379851937830926,0.620435396561553
"Circaetus_pectoralis",-1.40849788993348,-2.49239949458086,-0.595712354395002,-0.231602739928767
