"","PC1","PC2","PC3","PC4","PC5","PC6"
"Prunella_fulvescens",10.0542407604664,19.8376386118871,2.04634530688969,9.63986967782241,2.13434423875426,2.17525142063332
"Ploceus_nigricollis",9.42422237629682,20.5627833879229,4.15067985696955,3.21621514420583,1.6385360106199,0.73436930094578
"Vidua_macroura",12.2289025212756,20.4032163117931,6.1914331833627,7.02326840428261,3.47231894634003,0.255704815300946
"Vidua_chalybeata",14.969692516733,19.3392304730547,6.23390227968217,6.36676457349608,0.217776409788577,0.640602683617727
"Passerina_amoena",12.2603525211712,21.4467653738872,5.58161196007235,6.98977040041602,0.279243152183589,1.42259573337427
"Cardinalis_cardinalis",8.94402623161669,7.9627941631015,0.845237699484032,1.0358033266463,0.762491503859719,1.57580463990122
"Pheucticus_melanocephalus",14.4236324378138,7.00189212074601,7.93764732277586,7.7434940966538,2.80737940700993,0.471541193038169
"Rhodinocichla_rosea",2.78962699690957,4.75799680516866,5.89182844842643,2.06162052126208,0.481974309603552,0.00534003380237376
"Geospiza_fortis",2.77777497819551,10.9607986082307,1.49104673762666,0.941342276314105,0.428593861840268,1.37104711394315
"Sporophila_hypoxantha",2.65613826490645,10.6779822159507,2.01404350606014,0.706672095449637,3.99299969260378,0.996937212787385
"Emberiza_fucata",12.1456256473682,21.7288601724994,8.28078049039149,8.41097254850496,0.38986774895077,1.26980167875648
"Spizella_passerina",8.89979340512748,21.4862679896263,10.0251115516031,1.20224471191908,1.21786456834313,2.84976885794292
"Zonotrichia_albicollis",6.68797976137662,7.30232625943824,1.37222992810531,7.78945016026968,5.74802738756703,0.814124331489018
"Junco_hyemalis",11.4087340898213,14.0576145687538,8.06386109338185,8.34316663757903,1.24217782498401,2.98963721738853
"Melospiza_melodia",13.0074202127522,20.5341629966966,3.77405674774239,5.52868131596529,0.15626143789886,1.1849669904501
"Molothrus_ater",18.0352126944801,30.4286365122838,3.73871831909061,0.715636184511885,3.46315423448226,3.03330857970858
"Agelaius_phoeniceus",11.3996737489835,7.45705638151056,2.65551230746973,6.24982342227725,1.66191763599551,2.74357885268574
"Quiscalus_mexicanus",5.24081917733362,12.5527238618827,1.79247929153569,2.29697415783206,3.32617128724714,0.488022982278091
"Calcarius_ornatus",11.6441793397495,14.5523450463737,8.50216220670139,8.6799893831128,0.893851917775573,1.18225102141475
"Loxia_leucoptera",17.1718694728901,12.6256385030262,2.34659044869667,7.91577305670852,0.105268211343656,0.0248985623147149
"Loxia_curvirostra",10.5194112319062,10.744900955671,0.0126844402704758,7.92098819520171,2.00863802794187,1.99183385509226
"Serinus_canaria",22.3956384352785,17.7915820937164,1.26581745161578,11.4776937650108,0.721136517269487,1.60082097118943
"Passer_domesticus",9.39339791315848,12.7636269144048,1.22938505230939,1.91281642220005,1.3353317090271,0.318954299122455
"Motacilla_alba",12.9637243409304,18.2798830849258,3.86445991733892,6.33692051613489,1.4503478676056,0.776062643944214
"Drymodes_brunneopygia",1.04208209722206,8.87860689006063,2.65496622348282,3.22409411512387,1.65638795607319,0.0619622605848293
"Chaetops_frenatus",5.70513072527141,8.65319632962173,3.52977571325746,0.883430573198331,6.05064915698356,0.212210423622022
"Acanthisitta_chloris",16.6251184446846,27.4056904255159,10.8045032744166,16.6213900706636,8.7626458233905,1.79513900699262
"Agapornis_roseicollis",10.2808614469125,16.7292052680535,1.35076060121461,6.43028727729201,5.18550455117509,0.103910771609886
"Melopsittacus_undulatus",0.575048313614814,6.76784841586568,5.70305817646997,8.54777935529408,0.640503974479517,3.48815468712103
"Amazona_guildingii",14.3351824236089,5.30244258033485,4.80890045640363,1.61244197168259,1.2152614023906,0.586655295291089
"Probosciger_aterrimus",5.80584049492806,6.48590037948751,5.77704932925512,0.158457918520875,3.38280901885364,2.56363834214245
"Nestor_notabilis",1.06980437884001,2.51890949323942,2.43823462917588,0.88114548211405,2.4087710066098,1.88810019824352
"Podargus_strigoides",11.0851851180533,7.25979046949844,7.32871206909857,3.18066281300871,0.444929206708802,1.00769462149222
"Batrachostomus_septimus",2.80454543205368,3.46092538695098,0.0728168475425901,2.45580980126534,0.6544576274889,1.07409491801918
"Chaetura_pelagica",2.7908173440034,18.4223961809908,8.25189145781206,1.36934238783526,2.21940977500481,3.86740562910551
"Hemiprocne_comata",3.65699011094065,12.8143973485565,1.22665682172621,3.9642021413419,0.00156880411776861,0.744772525436875
"Oreotrochilus_melanogaster",12.5418078948274,38.9247759995902,4.50313902767294,1.38507739987662,0.870237825610367,1.52936181082042
"Calypte_anna",7.7497418873573,22.7968664203054,0.565211087154408,9.40594870606136,5.40647719155829,1.5423062143446
"Aegotheles_bennettii",7.20855946014756,1.65572375477322,1.18592951067438,1.36925503679869,2.77562757989857,0.551033936718735
"Nyctibius_bracteatus",4.20478431405103,4.39389203003294,4.20877236282845,1.68011543125176,0.585703663443681,3.7095663164931
"Nyctibius_grandis",4.65983247748236,4.20088818886784,1.34242879834899,3.36120048327229,0.494950276558724,2.72087636319639
"Leptosomus_discolor",2.13621480649223,0.250080458144403,4.31204945462221,1.86749068151408,2.91628300251608,1.49973721456743
"Nyctiprogne_leucopyga",3.20305110550162,1.09273173943936,5.84094222850742,2.18855424837232,1.95576758697722,1.01081998567143
"Chordeiles_acutipennis",12.9985856210476,4.58317706709854,12.1628384578381,1.84497189299056,5.43717571252321,2.55037176701468
"Bucorvus_abyssinicus",7.27847707790087,6.59548672653712,2.39602512447831,1.61216379239664,4.06110110621641,0.105287993084672
"Buceros_rhinoceros",7.27479691201968,2.9215496170017,1.39062302807028,1.02535199860105,2.67391586541569,0.517676749978764
"Upupa_epops",4.72028889420752,5.4282074723215,0.910825511609313,1.69425958693188,2.09205809501062,1.22667108129912
"Rhinopomastus_cyanomelas",1.78481026223134,1.22117136309675,2.97518506810789,2.69813162895861,3.19114423249241,0.925889487162953
"Galbula_dea",9.34689652681742,0.884728575911037,0.831001170378192,1.11303099689028,3.64607972181229,1.00128808310005
"Bucco_capensis",2.07665830470923,1.89058413481576,2.41478755560125,0.986554209649248,2.18796866719384,0.285765596735484
"Picoides_pubescens",2.16196063009777,15.5413601917462,8.85302743604134,4.59602586565337,5.09296781778645,3.42360421353577
"Indicator_maculatus",14.3179269654812,0.887663930250665,10.4221854626847,7.52818174709375,6.31008091157607,2.84095869471324
"Ramphastos_sulfuratus",13.3261423699235,0.466413993980953,11.078859872907,1.35552017093232,1.54656958190122,0.0999369287609265
"Semnornis_frantzii",8.21854615657017,4.01557324238126,6.51392417959048,2.2179294775521,0.377964927456191,2.22763918795973
"Eubucco_bourcierii",13.795101663938,5.74985351645935,7.07602759702357,4.38687432371815,6.05970178806993,2.92653895594014
"Tricholaema_leucomelas",3.31507162926318,5.65234196368968,2.92712082170506,2.95566770505689,1.46184091106613,2.09961341436833
"Eurystomus_gularis",8.48177848178886,2.72706466279747,0.825974857670335,1.69392484156423,0.243679284907984,0.497405884877285
"Brachypteracias_leptosomus",8.58344705597061,5.23120488361248,2.53072450193007,0.629615472641276,5.42862608490005,1.07002958842738
"Baryphthengus_martii",3.46429694771092,5.41120664752324,5.02254021453408,1.72971750701994,3.66370717988242,2.00844111372351
"Chloroceryle_aenea",4.17214867802527,13.9901810388583,0.396518465114926,6.3964319167667,2.9080876894938,2.59087502743376
"Halcyon_senegalensis",9.72783050651289,6.0112148799834,2.67702859216703,3.82932147188951,0.508246756639994,2.79708242959506
"Todus_mexicanus",9.6889346397438,10.0031347455116,1.22112270124394,2.47780911152435,1.25819885837537,0.4902581820626
"Merops_nubicus",9.84207174721453,0.720256552307215,1.12535521408949,1.32142437581819,4.52330552313562,1.55193724513487
"Urocolius_indicus",2.29435116932242,2.76902452941682,2.36761304502534,2.77224880735627,0.188092213340373,1.61208942766629
"Colius_striatus",0.676625061730576,9.70356539870638,1.96204801698389,2.17501975381182,3.0307051526924,2.06563837894312
"Apaloderma_vittatum",4.31763359595624,3.05989563952469,4.23996466602247,2.57192890994143,2.69212397527382,1.72017221819557
"Trogon_melanurus",6.62479613220006,4.03536440096622,5.25396597522326,2.80143810975177,1.85066328837337,1.83795755919667
"Tyto_alba",5.5669389336219,4.2093520762687,1.07965192453113,1.02005716179781,2.21430767757128,2.97536659612633
"Glaucidium_brasilianum",6.33228354888806,3.14030434404051,3.84327131694145,0.679367027868502,2.33156387171199,1.9036886324696
"Strix_occidentalis",3.76582394401118,4.57839166729445,5.00100941553828,0.497156460501041,2.37478212820612,1.30470904102706
"Sagittarius_serpentarius",2.68250595774169,2.07009027659019,2.56462926745519,2.49035431360621,2.75187864368468,4.62032345295909
"Pandion_haliaetus",10.8816955746678,7.92882370217559,3.68593845664762,1.64210828674652,3.30797424323279,0.598307848839618
"Aquila_chrysaetos",9.2314293216944,1.36771563162537,1.5066992370865,0.582507410300189,4.51499818926321,1.18764681332624
"Spizaetus_tyrannus",1.53606306349544,0.786265652056603,2.09909267017116,2.32980116093477,1.74165141663054,1.28018790051718
"Haliaeetus_leucocephalus",6.1680719641573,6.83058518837106,3.67940923132991,3.44807727042891,1.3404975394489,1.57627294391736
"Haliaeetus_albicilla",2.78113662287644,0.560296240346763,2.47865374914042,0.127299829771956,2.27396285241716,2.24122924466122
"Circaetus_pectoralis",6.38041820750724,3.15243890398569,0.781578760401413,0.415666373982705,1.19419402099924,2.18617100482668
