"","species","Annotated","Number of samples","Observer","HM4.Order","HM4.Family","HM4.Latin.name","HM4.Common.name","HM4.Subspecies","No_notes_in_call_bout.song","No_of_Note_Types","IntraIndiv_variation","IntraSpecific_variation","Single.Note.Song.Pace","Note_Min_Freq_Average","Note_Min_Freq_Variance","Note.Max.Freq.Average","Note.Max.Freq.Variance","Note_Length_Average","Note_Length_Variance","Note_Bandwidth_Average","Note.Bandwidth.Variance","Note_Peak_Freq_Average","Note.Peak.Freq.Variance","Song_Peak_Freq","Song_Min_Freq","Song_Max_Freq","Duration.1st.note","Max.Freq.1st.note","Song.Bandwidth","Note.Count","Song.Duration","Duration.middle.note","Max.freq.middle.note","Duration.Final.Note","Max.Freq.Final.Note","Duration.longest.note","Note_Slope_Average","Note.Slope.Variance","Max.Note.Slope","Pause.Length.Average","Pause.Length.Variance","Note.Slope.first.note","Note.Slope.middle.note","Note.Slope.final.note","Duration.longest.pause","Pace1","Pace2","Pace3","Pace_Change_1","Pace_Change_2","Note_Rate","Freq_Change_1","Freq_Change_2","Dur_change_1","Dur_Change_2","Note_Slope_Ch1","Note_Slope_Ch2","Note_5._Freq","Note_95._Freq","Song_Min_Freq_5","Song_Max_Freq_95","Song.Freq.5..Variance","Song.Freq.95..Variance","Note_Bandwidth_90","Note.Bandwidth.90..Variance","Song_Bandwidth2","Note_Slope_2_Average","Note.Slope.2.Variance","Note_Slope_2_Max","X95..Freq1","X95..Freq2","X95..Freq3","X90..Bandwidth1","X90..Bandwidth2","X90..Bandwidth3","Peak.Freq1","Peak.Freq2","Peak.Freq3","Note.Slope1","Note.Slope2","Note.Slope3","Max.Power1","Max.Power2","Max.Power3"
"200","Amazona guildingii","yes",1,"JT","Psittaciformes","Psittacidae","Amazona guildingii","St. Vincent Amazon",NA,22,6,NA,NA,NA,1363.631818,443295.7667,1762.427273,393103.752,0.1165,0.007326705,398.8227273,41074.5463,1598,396297.2791,1453.1,859.7,4484.4,0.166,1506.6,3624.7,22,5.032,0.063,1613,0.438,2463.8,0.438,5998.423835,37751235.05,23323.68421,"0.117571429","0.059223483",960.8433735,5065.079365,607.0776256,1.163,"4.663557628","2.713178295","8.611410118","0.581782946","3.173919729",4.372019078,1.070622594,1.527464352,0.379518072,"6.952380952",5.271493258,0.119855501,1444.609091,1700.290909,984.4,4406.2,425398.0063,388737.7072,255.6818182,29902.05785,3421.8,3793.984177,21167733.36,16036.84211,1513.4,1948.657143,"1646.5",180.8,308.0142857,"275.4125",1439.714286,1781.242857,"1576.1625",1250.998649,3363.619348,"6395.66574",98.6,98.84285714,"104.3375"
"201","Smithornis capensis","yes",6,"CW","Passeriformes","Calyptomenidae A (african brown broadbills)","Smithornis capensis","African Broadbill","investigating",22,1,"0","NA",NA,587.309313733333,977.534933233333,863.356326883333,2122.12974336667,0.0303825941666667,0.000143008333333333,276.049315966667,3067.05013553333,746.389376033333,891.157758383333,752.45,526.483333333333,947.766666666667,0.0296666666666667,852.583333333333,421.283333333333,22,0.807166666666667,0.0321666666666667,869.65,0.0335,864.1,0.0641666666666667,9963.61699533333,10058632.313,16696.8051233333,"0.0068526515","5.6179e-05",8628.27750933333,10465.8334178333,9042.98167183333,0.0293333333333333,"24.2502233316667","30.4644076816667","30.818175625","1.27089895666667","1.02805702633333",27.221205915,1.021692641,0.998315052166667,1.09320672533333,"1.08888784083333",1.26826957533333,1.15185336966667,669.550393283333,814.574033316667,618.8,870.483333333333,1057.04892521667,1274.7855488,145.0130077,1662.98755265,251.683333333333,5218.86812266667,3647758.89683333,10369.399043,802.049603166667,822.128373016667,"819.66625",153.248710316667,142.775,"138.4189881",732.1906746,752.700297616667,"754.69375",5107.28678916667,5494.762615,"5060.10263833333",85.6726190483333,91.027281745,"90.6104166666667"
"202","Sinosuthora webbiana","yes",5,"CA","Passeriformes","Sylviidae B (parrotbills, fulvettas and allies)","Sinosuthora webbiana","Vinous-throated Parrotbill",NA,21.4,4.4,"NA",NA,NA,2949.70415643399,276853.682150149,4425.33336502222,302206.975096875,0.132325088664052,0.0117898289521893,1475.6307342366,214937.76157364,3986.35177358562,338627.941043618,4629.625,2081.32,5316.3,0.0648,4609.22,3234.98,21.4,11.8674,0.0516,3636.6,0.26,4848.96,0.3482,17472.5149296526,157759737.82421,49364.3627298913,"0.0980644085","4.73490516196094",30901.0022311264,23435.5392003279,7130.74795018487,3.53425,"7.92550131895974","5.10963931056787","3.34010568490521","1.17956199793863","-2.27457022478593",2.90201276973444,0.808758345281656,1.34131614762797,1.0407369306682,"6.04509785228852",1.03779079595307,0.336159517837836,3360.81656684575,4298.08653815817,2515.06,5047.38,296045.656266173,270533.446870622,937.273816993464,140208.866212905,2532.32,11348.5460392168,80291265.4334593,36506.2735577778,4317.71342866667,4052.86611113333,"4469.28338888889",992.544674653333,938.235595253333,"904.186444437778",3933.8040238,3698.89416666667,"4225.35305555556",17920.6413749918,15063.4057209499,"8703.41897228445",91.010420638,89.5826587306667,"94.9740555562222"
"203","Scopus umbretta","yes",5,"CW+JT","Pelecaniformes","Scopidae","Scopus umbretta","Hamerkop","investigating",20.4,1.2,"0","NA",NA,2720.16583636364,51280.0799266679,3206.61335324675,52104.9207301717,0.0770702987012987,0.000264270233233542,486.430294805195,15585.8482416815,3090.21077922078,51528.7236912498,3206.88,2396.34,3497.62,0.075,3133.28,1101.28,20.4,4.1384,0.0726,3279.78,0.0644,2900.7,0.1094,6492.95468412547,2719892.68825242,9377.60446170878,"0.165381519728991","0.00167128935751394",4083.78580327422,7350.18282682887,7110.51150035445,0.2604,"4.55135476025092","5.79323051636965","5.7665693283809","1.25613800619204","0.993419295811903",4.81147587471482,1.0515839919391,0.881054286185069,1.00394057989525,"0.907394701403626",1.80659877822163,1.04316741628993,2930.15696450216,3145.32624805195,2594.3,3418.7,47787.7499484624,49729.8842823512,215.173608225108,5360.89869254424,824.4,2914.73225351198,1078343.99763885,4944.71457186543,3304.41138888889,3209.86433333333,"2914.29088886667",195.603611111111,257.515277777778,"192.971555546667",3249.40427777778,3147.14294444444,"2867.95511106667",2380.84047902473,3478.61519206778,"2898.81783018426",90.2721666666667,93.7073888888889,"94.8180000066667"
"204","Lophotis ruficrista","yes",5,"CW+JT","Otidiformes","Otididae D (Lophotis gindiana/ruficrista)","Lophotis ruficrista","Red-crested Bustard","monotypic",70.4,2.6,"NA","NA",NA,2041.178,306060.05769,3778.039,101996.022916,0.04559,0.0013213348,1736.865,643118.43892,3093.246,74019.0552699996,3112.6,1411.76,4228.64,0.0234,3596.08,2816.88,70.4,17.0994,0.0368,3747.94,0.098,3535.32,0.1262,68291.6989224844,2383244099.08883,120612.502504857,"0.720658480177778","3.77254547755353",91564.4321208571,59440.9494881235,23710.3911657181,5.8912,"6.10817450355628","9.87881399407194","8.9171989473355","4.69044526403919","0.657553156199457",15.1125236958136,1.03523205827287,0.945186917883384,1.96194815054286,"3.51021566060494",1.06732326070885,0.515061891264686,2580.911,3497.468,1859.3,3876.98,154935.990314,57123.130774,916.565,228887.54686,2017.68,36780.2396980827,682517292.694857,83874.7857925714,3601.2857142,3548.8974286,"3339.3386666",1247.81599994,984.78428568,"680.49933334",3182.156,3040.4611428,"3099.0373332",57593.0192366499,39999.9175800828,"22818.1479274008",84.722857144,92.142285716,"98.970666666"
"205","Chaetura pelagica","yes",6,"CW","Caprimulgiformes","Apodidae A (swifts)","Chaetura pelagica","Chimney Swift","monotypic",17.6666666666667,1,"1","NA",NA,3792.92531434921,231699.08323068,6267.29718534921,666294.556646025,0.0317380906666667,7.46481018518517e-05,2474.35811762698,724049.783429356,5659.47869519841,523463.738052488,5839.1,3104.06666666667,7383.88333333333,0.022,5827.38333333333,4279.81666666667,17.6666666666667,1.4955,0.0316666666666667,6703.43333333333,0.034,5836.5,0.0453333333333333,78608.3404818147,696323475.974872,121262.004808327,"0.0688587777157987","0.00163864653288878",85171.7901238272,89444.2301706505,62931.9785411299,0.172333333333333,"14.5541930544399","13.8273865385125","12.1830235455091","1.02722702632945","0.889424997156593",12.0680430195652,1.19115570051905,0.869463564523437,1.40191358020988,"1.12040408083765",1.11733935637957,0.697104326224555,4553.05036602381,6002.47732688095,3549.38333333333,7030.61666666667,351061.749246009,573901.196890211,1449.43253614286,300811.986727624,3481.23333333333,47606.4800756622,310334183.442988,75266.3051191517,6180.63472216667,6118.2355555,"5670.37125",1608.3618055,1531.37138888333,"1187.502037",5838.3143055,5779.50916666667,"5327.0369445",60279.6450065302,44730.215827407,"37107.9545456621",86.129444445,89.1375,"87.194814815"
"206","Merops nubicus","yes",3,"CW+JT","Coraciiformes","Meropidae","Merops nubicus","Northern Carmine Bee-eater","monotypic",1,1,"1","NA","2.19695398077078",1295.73333333333,0,2321.2,0,0.0723333333333333,0,1025.46666666667,0,1903.53333333333,0,1903.53333333333,1295.73333333333,2321.2,0.0723333333333333,2321.2,1025.46666666667,1,0.0723333333333333,0.0723333333333333,2321.2,0.0723333333333333,2321.2,0.0723333333333333,16525.0758623718,0,16525.0758623718,"NaN","NaN",16525.0758623718,16525.0758623718,16525.0758623718,0,"NaN","NaN","NaN","NaN","NaN",NA,1,1,1,"1",1,1,1507.03333333333,2049.6,1507.03333333333,2049.6,0,0,542.6,0,542.566666666666,8284.36488593198,0,8284.36488593198,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0"
"207","Tyrannus savana","yes",8,"CA","Passeriformes","Tyrannidae","Tyrannus savana","Fork-tailed Flycatcher",NA,20.75,3.375,"NA",NA,NA,3438.2306424421,481008.132421158,5441.30805815638,552222.325285345,0.0324970959377706,0.000294166486833197,2003.07835759307,394027.294337712,4395.71918755628,392865.734084773,4744,2722.9125,6693.0625,0.03125,6320.1875,3970.15,20.75,1.74625,0.02925,5397.4875,0.03125,5087.65,0.0825,77709.1559105897,884927178.582891,133667.521742244,"0.0575089559022965","0.00388515063887074",66733.5188168732,90137.5036966556,76746.0111333559,0.207875,"8.42241477891567","16.5640587587018","24.8540832889162","2.19326743791796","1.49733830841896",11.8253770985338,0.852956721031129,0.954391229531077,0.989793433847175,"1.12809622041505",1.37762174065428,1.02675269955844,3895.28109647944,5026.83625564664,3134.225,6237.7375,417651.501578261,383965.52114578,1131.56640589989,164773.55696861,3103.5125,44801.5703195477,561739085.01921,92513.2330923406,4762.25788698214,4198.43697917857,"4004.0054314881",872.894494041667,1020.703422625,"1069.08050591667",4252.25565470238,3680.51718754167,"3432.0006696369",31431.8190305847,41677.423455563,"47501.8465459585",78.2371279769643,79.7703869042262,"76.7724702380952"
"208","Vidua chalybeata","yes",6,"CA","Passeriformes","Viduidae","Vidua chalybeata","Village Indigobird",NA,22.3333333333333,11.6666666666667,"NA",NA,NA,2183.330467,347447.23825,6182.28514122222,734152.145690925,0.0699296216666667,0.00222571488888889,3998.96049088889,1270569.55592037,4400.72927455556,749379.892587036,4501.98333333333,1453.75,7435.75,0.048,5934.16666666667,5982,22.3333333333333,3.02916666666667,0.0506666666666667,6545.63333333333,0.111,6351.85,0.204166666666667,85586.6044717567,2443056679.84438,187762.951148485,"0.0927463589761905","0.0226299452653061",98418.9230538889,104653.963361509,36150.5603668137,0.344666666666667,"9.38508178858554","9.59514468131956","8.72845113954234","1.08440307657163","1.23948983904462",14.4638994866245,1.13356503254036,0.98296190147588,1.2915421962963,"2.53805472363522",1.30208341347228,0.472571579879435,2921.76805072222,5589.65247377778,1885.55,6574.38333333333,413494.967825926,524672.635734814,2667.8829215,970209.301694444,4688.83333333333,58398.0683623242,1567478541.34077,139179.168033333,5440.0086905,5711.55583333333,"5782.2794445",2671.90773816667,2711.40940483333,"2648.48675933333",4192.6310715,4616.44309516667,"4649.5319445",66526.3910418073,59650.6747262482,"50361.7024055839",83.5790476183333,86.852738095,"91.6950925933333"
"209","Agelaius phoeniceus","yes",6,"CA","Passeriformes","Icteridae","Agelaius phoeniceus","Red-winged Blackbird",NA,24.1666666666667,5.83333333333333,"NA",NA,NA,2260.61890066667,195374.045743333,2927.30683583333,312592.64665,0.03702538,0.0013193315,666.705944033333,135982.939528333,2710.01685933333,249994.639713333,2441.65,1297.03333333333,4263.8,0.131,1917.41666666667,2966.76666666667,24.1666666666667,1.39616666666667,0.0228333333333333,3053.25,0.0641666666666667,3056.05,0.154666666666667,29769.3098883333,477974107.761667,79252.05602,"0.0151508335","0.0270876761666667",2290.53238816667,26947.245915,48208.9681293333,0.409666666666667,"14.0780432523333","35.700492165","18.7110031738333","2.59732955066667","0.526181740166667",19.8107012428333,1.713767811,1.00313089816667,0.200987307,"2.68618046183333",19.0260196138333,2.09228205183333,2393.767619,2844.65454383333,1379.26666666667,4052.85,197314.978133333,293354.745183333,450.9012594,86102.1568066667,2673.58333333333,20852.5174131667,319054485.613333,59282.9590566667,2571.61722216667,2987.95900783333,"2972.676164",393.162103166667,422.832321433333,"537.37727515",2388.4210715,2865.61702383333,"2873.18132266667",13931.1943868333,18516.3055131667,"30150.5592688333",89.8040277783333,90.8494841266667,"88.640291005"
"210","Climacteris rufus","yes",3,"CA","Passeriformes","Climacteridae","Climacteris rufus","Rufous Treecreeper",NA,24.3333333333333,7,"NA",NA,NA,4542.84981,135941.081296667,5108.64788133333,114927.423206667,0.186925081666667,0.00211010166666667,565.799334533333,13401.6572423333,4903.29750266667,105551.433086667,4546.86666666667,3965.96666666667,5570.43333333333,0.194666666666667,5299.1,1604.46666666667,24.3333333333333,12.24,0.218,5256.93333333333,0.198333333333333,4567.36666666667,0.291,5184.942297,3940942.79806667,8485.27239666667,"0.392593915333333","0.0946437103333333",2737.27685166667,4400.60192766667,4812.03153733333,1.009,"4.89205820066667","5.02132208566667","4.52167334966667","0.880856104333333","0.711117329333333",4.22911278666667,0.992623717,0.865097831,1.05768976466667,"0.926231880666667",2.8468723,0.974372473333333,4732.82436066667,5009.49689266667,4171.9,5437.5,129915.71276,116215.95217,276.664418633333,5436.93129133333,1265.6,2846.86817326667,1796822.44019333,4839.170399,5319.406111,5104.55333333333,"4614.82751333333",259.886666666667,283.841944433333,"290.422751366667",5194.268611,5000.12527766667,"4526.53597866667",2500.504441,2572.544557,"3538.8488116",93.5697222333333,104.87,"104.442857133333"
"211","Chlorodrepanis virens","yes",4,"CA","Passeriformes","Fringillidae","Chlorodrepanis virens","Hawaii Amakihi",NA,16.75,2.75,"NA",NA,NA,3086.40549941667,807933.232222223,4930.80525433333,266094.69023611,0.0687241114166667,0.00109836936111111,1844.40356916667,575704.525647222,4125.28209258333,418777.280429861,4585.7,1965.125,5497.45,0.055,3931.15,3532.325,16.75,1.457,0.04625,4876.95,0.06275,5100.675,0.11125,28530.9714305811,116343936.45316,48216.8921546429,"0.0331085043181818","0.000574078632231404",24896.5229301471,37434.7643666256,31110.0311379692,0.0792499999999999,"10.1473555468208","9.92469002143633","10.8347916850186","1.00126016099871","1.10133196199527",10.8046406664743,1.25135448174787,1.06036750259192,0.982012151094269,"1.5195894909569",1.64877289216351,0.97883615712248,3514.25934433333,4683.8047795,2483.225,5336.275,485801.256565972,266820.594496527,1169.55142475,261506.360777778,2853.05,17852.0304416688,51627747.8484209,30077.0897444231,3456.06875,3638.37083325,"3522.5125",925.98958325,1064.77083325,"926.97875",3052.03541675,3020.0625,"3038.5925",13299.2708430355,14690.8213738885,"14547.5941805824",66.8875,72.1375,"73.155"
"212","Pteruthius melanotis","yes",6,"CA","Passeriformes","Vireonidae C (Pteruthias)","Pteruthius melanotis","Black-eared Shrike-babbler",NA,24.6666666666667,2.16666666666667,"NA",NA,NA,2620.43874355556,53832.5282646066,4388.56577155556,175527.136655718,0.0724390703888889,0.000332384821759259,1768.13133722222,62809.9417337037,3799.84068983333,219673.477951736,4094.7,2320.91666666667,4817.53333333333,0.0541666666666667,3914.55,2496.61666666667,24.5,3.0835,0.0746666666666667,4556.98333333333,0.0823333333333333,4665.31666666667,0.0998333333333333,25413.0594428353,27672562.9149757,36305.2870957407,"0.0555459220289855","0.000455580830182735",25737.2557024242,25721.1004235714,23388.3305880159,0.0841666666666667,"9.73767393407458","9.83984245544926","9.83665392427458","1.01480542645011","0.999003755986441",8.88350466076589,1.18688878938975,1.03084892883937,1.52596157390909,"1.2060285285",1.06186935361757,0.939244486284378,3049.71635611111,4213.30590138889,2719.03333333333,4616.85,93084.1248724402,140498.597820717,1163.58165500556,42392.2309114815,1897.81666666667,17022.8509690604,20371954.3152615,24714.5129431818,3449.91699733333,3470.71646833333,"3462.83865733333",910.771362483333,925.71517855,"917.370370333333",3223.13277116667,3123.575959,"3129.612037",14837.8231643954,14263.8346786915,"14450.4733774277",70.9370370383333,76.9567129633333,"77.8972222233333"
"213","Artamus cinereus","yes",5,"CW","Passeriformes","Artamidae B (woodswallows)","Artamus cinereus","Black-faced Woodswallow","melanops",17.8,3.4,"NA","NA",NA,1401.54494524304,109328.235769892,4183.16735847159,421201.555999353,0.122241317267069,0.0019870025535499,2781.62464447833,451915.720613965,2897.96760373213,264403.569231621,2953.12,1034.2,5548.04,0.1504,3818.88,4513.84,17.8,7.9484,0.0994,4450.78,0.1148,4440.94,0.1906,32845.3216083753,239818241.179498,59406.8323880158,"0.457963888866667","0.191825322186111",28171.2792764193,37752.586312367,32977.1775153736,1.0652,"3.75915722841534","5.18026022381555","3.84321941839751","1.9918309104073","0.699911458222834",6.96117654659151,1.14213878889787,1.02985294795579,0.980106058803007,"1.17621672526935",1.97417029264572,1.44960745891756,1923.35646853273,3716.79990950226,1443.76,5043.72,128100.127476146,266257.820980516,1793.44158069826,177144.299987453,3599.96,22412.9744072082,116593983.474328,41411.9097178589,3576.40033326667,3932.95666666667,"3871.25200006667",1719.68166666667,1926.23766667333,"1733.12000006667",2784.05633326667,3008.28433333333,"2989.99733333333",18079.9422574796,27055.6813888218,"23554.0372833915",94.208,92.0026666666667,"95.5119999993333"
"214","Callaeas wilsoni","yes",1,"CA","Passeriformes","Callaeidae","Callaeas wilsoni","North Island Kokako",NA,26,10,"NA",NA,NA,1081.692308,133662.6146,1418.996154,235751.9458,0.304384615,0.044078237,337.3115385,184127.8718,1232.361538,112012.6547,2110.3,524.4,3004.9,0.061,1078.7,2480.5,26,18.452,0.239,1190.6,0.317,1041.8,0.681,2481.883492,25754186.68,26577.27273,"0.42152","0.21314593",2526.229508,2787.447699,760.2523659,1.958,"2.17024355","1.259622113","1.406717074","0.580405878","1.116777055",1.409061348,1.103735978,0.875020998,3.918032787,"1.326359833",1.103402399,0.272741392,1159.488462,1345.011538,646,2584,123261.0733,186792.1026,185.5038462,99698.36575,1938,1497.228912,13515609.28,19086.36364,1215.433333,1397.277778,"1431.9875",81.32222222,110.0444444,"387.6",1172.355556,1339.855556,"1178.9375",726.848348,659.5281475,"3306.320407",93.8,90.76666667,"97.4375"
"215","Struthidea cinerea","yes",4,"CW","Passeriformes","Corcoracidae","Struthidea cinerea","Apostlebird","cinerea",15.75,5,"NA","NA",NA,1129.88858523363,72097.5079651854,3287.49027777778,1056106.17398353,0.286267881337719,0.0139596014471205,2157.61180275365,1035551.13869907,2427.06138109357,478022.685764175,2504.75,815.225,4841,0.25025,3339.75,4025.775,15.75,8.44475,0.35875,2831.2,0.3695,3439.5,0.4675,10506.4103903477,101913990.793733,22183.1983933776,"0.328570555555556","0.0764096180432098",15527.7362558453,5687.62739750908,6882.18559011935,1.0305,"2.21950946391122","2.33508090004449","2.10640717795564","1.25568285281239","0.861015862605526",1.95075552882201,1.05557375557795,1.45828184150217,2.4265715248118,"1.10996359467786",1.17060666941045,3.17690072026233,1612.55187256579,2959.22842446491,1147.05,4022.4,104606.014638533,710412.78957937,1346.68584683246,466417.052490208,2875.35,6882.58401728493,48465191.6883434,16920.5531836884,2912.83611116667,3001.40972225,"2963.23333333333",1344.04444444167,1364.91527776667,"1336.16532738095",2274.55138883333,2700.83888883333,"2306.64642857143",9922.18188644879,6805.82675684961,"4099.26629197858",86.32361111,93.85,"91.3248511904762"
"216","Halcyon senegalensis","yes",6,"CW+JT","Coraciiformes","Alcedinidae C (Daceloninae (Halcyoninae))","Halcyon senegalensis","Woodland Kingfisher","fuscopileus",26.1666666666667,2.66666666666667,"0","NA",NA,2559.538148,89793.5216066667,3073.89330233333,218097.009,0.0446833333333333,0.00135133333333333,514.35290125,90407.3849233333,2818.44793216667,97653.6602016667,3280.95,2027.11666666667,4400.78333333333,0.199666666666667,4400.78333333333,2373.66666666667,26.1666666666667,2.23616666666667,0.0383333333333333,3082.08333333333,0.0288333333333333,2482.41666666667,0.199666666666667,14032.4258536667,32251059.6418333,23124.0040233333,"0.0650784853333333","0.0218107293333333",8730.47292133333,16746.7044445,12197.6630935,0.566166666666667,"6.47258793166667","20.1555703966667","13.5512714525","3.32538657283333","0.775077511",11.8016768527632,0.706250770666667,0.809195732833333,0.206791513666667,"0.822890710833333",1.90481473316667,1.28351239866667,2675.44231483333,2968.1639505,2190.35,3755.13333333333,92634.94269,133239.133606667,292.7227469,16365.3986736667,1564.78333333333,8811.6094355,16866945.7715,15942.496755,3309.151508,2997.79571433333,"2572.9024075",350.7300529,269.477989433333,"254.456111116667",3108.6041005,2869.65333333333,"2453.58870383333",7843.72603866667,9801.44480866667,"8635.41282333333",98.573994725,96.275555555,"87.4218518533333"
"217","Sylvia atricapilla","yes",6,"CA","Passeriformes","Sylviidae A","Sylvia atricapilla","Eurasian Blackcap",NA,26.3333333333333,18.1666666666667,"NA",NA,NA,2963.98696466667,989694.459666667,4550.16538816667,2211231.18593333,0.0886374161666667,0.00143128466666667,1586.17646233333,909082.451516667,3819.73544533333,1318635.17151667,4061.16666666667,1518.4,7860.86666666667,0.1355,4919.76666666667,6342.46666666667,26.3333333333333,3.97666666666667,0.0953333333333333,4555.36666666667,0.116166666666667,3049.01666666667,0.184666666666667,22031.0176383333,355813775.886667,71951.4109916667,"0.055714783","0.0293079051666667",15483.333895,16786.7806911667,7819.64128,0.224166666666667,"7.83547670466667","7.24692680816667","-7.752555205","0.938248195833333","-2.898017179",6.8342047585,1.0270724525,0.738101775333333,1.23244039183333,"1.38929315416667",1.121991933,0.683435333833333,3366.70101783333,4302.0623405,1820.45,7465.71666666667,1112177.0091,1840975.42303333,935.3651605,423423.36595,5645.26666666667,13081.886674,161156335.215,48534.8550533333,4555.67606483333,4277.50810183333,"4088.59018533333",1139.14611123333,849.696527783333,"823.3574074",4069.29314816667,3824.53472233333,"3583.91388883333",17740.5486756667,12309.556461,"9353.02434966667",86.7755555566667,92.9990740733333,"93.045555555"
