"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9"
"Rhagologus_leucostigma",1.11952355223567,-18.6833775429858,-7.73699797022841,-6.54832672058193,0.251159127499456,-0.187580378976345,0.557152153164018,0.0448944754415067,-0.420527309414944
"Gymnorhina_tibicen",-6.80109167595249,-5.12977484945949,-14.1307105276116,-4.50563811095993,1.61278170913099,2.77125096970595,1.25925846863747,0.435685535860361,-0.135869651129384
"Artamus_cinereus",-3.73172746452515,-18.597893675607,-2.40168158806094,-2.24890966922501,-1.87695242320968,-0.741240041331287,-0.981270662340216,-0.152800203213397,-0.366924021882146
"Machaerirhynchus_nigripectus",1.88391203285509,-25.4184136512688,-1.68493719352824,-1.71559480710172,0.47364826217209,0.852949542357817,1.03421919599289,0.543565552587165,-0.334104039091693
"Platysteira_castanea",7.82908546657242,0.125411815906273,2.0260352649955,0.600247092343188,-0.191166158455666,-0.246982274339029,1.195938279311,0.807013724784565,0.544783487349283
"Mystacornis_crossleyi",5.73615151516295,-12.0977196303254,2.07658485420936,-6.41538581248136,2.71720920097295,0.692599085373867,0.249665206278616,-0.802329919858886,-0.661934436475511
"Dryoscopus_gambensis",2.01873262825188,-23.2789929487026,-4.45466721089957,-4.52920355853633,-1.42110271736533,-0.272664085801073,-0.202719770292429,0.305637053388457,-0.496008394714043
"Aleadryas_rufinucha",4.91047415675592,-15.2948014846366,4.34266305916754,2.12235593988968,-0.299334635299924,-1.57570289569385,0.685781967660237,-0.121931549062293,0.107681897263015
"Coracina_coerulescens",-0.676247666283857,-24.6179132407599,-6.26557761824814,-6.19808230606716,-0.530929579841609,0.402723376010678,-0.714080618831072,0.519918633816528,0.652223346636947
"Falcunculus_frontatus",2.07831413860795,-9.67647778755052,3.39470366548877,-4.19430457295988,5.04982435752916,-2.07213476802407,0.290072868376041,0.174954072232376,-0.15498135518413
"Eulacestoma_nigropectus",12.1246498263034,-10.855572567048,3.03565781304981,-3.12382547720257,7.32876827607562,0.0442519113992004,-3.20415723338664,-1.40896039259813,0.611803070133806
"Mohoua_ochrocephala",1.55963968626675,-17.7691398876242,-3.62562542089288,-1.34645662664255,2.97737953475707,0.0959314249653891,0.827881684148805,0.435133947124764,-0.211657771314155
"Ptilorrhoa_leucosticta",0.287506642407119,-13.5543326679246,2.26524209937962,7.16510491713055,9.64010171074636,-2.50140058994352,-2.79001716830928,0.670070194423496,0.580188828791984
"Psophodes_occidentalis",4.7144840698399,-17.9583025843651,-2.21975205933581,-0.0531956119924644,0.705896187909858,-1.05309538057763,2.06077157678107,-0.191736279496114,-0.76227213499533
"Erpornis_zantholeuca",5.11680127108032,-24.7546308309549,-4.47186590595795,-0.187268593385073,0.759192127387139,0.0733821284883183,-0.183747926762965,0.0894925066328742,0.0208891132568167
"Vireo_altiloquus",3.13011282038272,-18.6243739770497,-2.970833511407,-2.13608087501237,-3.53330663359035,-0.165709367593624,0.129221512916154,-0.360658723955828,0.00853176923611815
"Pteruthius_melanotis",-0.0383183793050772,-20.5073943115617,-0.294835878138298,1.14484460462006,1.97192924856406,-1.08442392119878,-0.30666917368875,1.17748881470429,-0.244870724891381
"Oriolus_oriolus",0.297864157152526,-9.42524066659933,-8.23273055535397,-0.697946156063073,-0.161877939672847,-0.273638340913613,1.09826927656037,-0.0776797934769131,-0.643995231067054
"Oreocharis_arfaki",11.6397234460767,-27.5003068467613,2.66461638955843,-2.48548449385695,2.20354976856056,0.538492687453796,-0.640355140834903,-0.835395925249249,-0.0965524750683862
"Ifrita_kowaldi",4.61538861303938,-23.1812596783779,-0.621330300864414,-4.11756997481697,-1.6774357057482,-0.78046552043613,0.160966904106778,-0.0092134667907576,-0.619970005283787
"Myiagra_hebetior",1.7927401862452,-15.2859136014706,-0.736524494194269,1.29822250602716,2.70992035689252,-0.603491004756308,-0.238789783563558,0.682715679085419,-0.151350422445134
"Paradisaea_raggiana",-0.343001412852671,-4.71530832404739,2.42085453361004,-1.61091113649805,3.85434468221157,-2.62769744485097,-0.0629244190360091,0.336342083016421,-0.447047612385552
"Rhipidura_dahli",-4.65488451259865,-5.4509487351195,-9.9971718067715,-3.28302592658825,2.38635405918201,3.44919623022542,1.2190215915873,0.413189551867998,-0.793189119595231
"Chaetorhynchus_papuensis",-1.89175986906677,-18.3759399839609,-8.37260872392183,-4.1549128466036,1.42232776387704,1.84989420325415,1.03164857761278,0.57744326529148,-0.233230840931976
"Struthidea_cinerea",-3.55349442645243,-14.8109825078839,-3.83677017559647,-7.72820364801447,-1.60620748327116,0.231211994985165,-0.675319392284602,0.715612425558234,-0.479882281304684
"Lanius_ludovicianus",0.266026788190775,-17.9691963585008,-7.18586212199644,1.48504137970918,-1.88328025655815,-0.729021201153911,2.25157698600492,-0.2148854759817,-0.715310893876202
"Aphelocoma_coerulescens",7.25552365210905,-12.4256595674926,7.28953936355223,-4.96727059600357,-6.38868241051355,-0.0664069096839529,-0.064141378073506,0.839484564438328,0.0402957547158713
"Corvus_brachyrhynchos",-0.840522083300266,-3.83887280805706,4.23768171066102,0.0331092814085088,1.3274811669061,0.652856344848996,0.71109391693572,-0.0488269793625647,-0.0910453031898451
"Dicrurus_megarhynchus",-2.13958216132311,-6.34626305225927,-3.63907533227173,-2.89546199629801,-3.59120264465666,-1.04134573543135,-0.846517690904201,0.68699215864976,-1.6398007553798
"Pachycephala_philippinensis",4.45793269953656,-14.5039440219028,-2.01971468311945,-1.88142631158924,-0.167547571797365,-0.536477376567543,0.644318293983795,-0.565540451524901,-0.0793884658771749
"Daphoenositta_chrysoptera",3.38684177343237,-26.0416485060016,1.26077220430969,-4.57608345411741,1.94693284504206,-1.0629818950206,-0.288766328937941,-0.115615846823097,-0.153940706719789
"Panurus_biarmicus",9.92252037519281,-19.4179889136321,6.23131373665074,-0.755827082613079,-4.24365304818991,-0.319371379367725,0.53111140931912,0.448705172174386,-1.15421109176227
"Eremophila_alpestris",0.802773815250779,-26.9882289717345,-11.8851444656552,-4.25806061943793,0.701642142952224,1.43315548958368,0.231235618150113,0.483109636953737,-0.0546263269061589
"Calandrella_cheleensis",-2.97248970927876,-27.2369468927237,-15.3561407790876,-2.56396408354911,0.37176969775247,1.97220327482473,-0.639695717036905,1.16192592838231,0.329518201312632
"Nicator_chloris",-2.11829514392378,-8.93261040591169,-8.76580080167139,-2.19278331079627,-0.139423828610705,-1.74094754978077,0.0189366351917593,0.371235559164888,0.18097950414643
"Spelaeornis_formosus",2.10631791504761,-25.3770055523401,-5.69912860616573,-0.259807385057887,8.57650726147273,-0.275061209398593,-3.46026104685214,-0.156841602565598,0.467471770256747
"Pomatorhinus_ruficollis",2.78935386377097,-5.7817371161099,-5.67475305194016,0.504719755760159,1.04097188727454,-0.0598333530050313,-0.0330446966499989,-0.49368966474494,-0.103161667754832
"Illadopsis_cleaveri",2.91909186522182,-13.875181786965,-3.06329110325216,-4.049159316696,0.906744503868986,1.36468321874442,1.4424845451975,-0.539795644003027,-0.404257605021128
"Stachyris_dennistouni",2.03900621609244,-7.13933146617038,4.2733367374645,1.57379662673573,3.12633992392307,2.82954240521229,1.40665799578114,-0.261829981959548,-0.0940019683251373
"Zosterops_lateralis",-1.49640743552169,-24.6739101949671,-10.1399671451869,-1.46138893157193,0.741129096695026,0.489225815511647,-0.561810664257009,-0.322320994656845,-0.0947399445860134
"Zosterops_hypoxanthus",0.574896981696085,-21.7469276101354,-5.49992597148574,-0.42722736687179,2.33544476260506,4.10016276874018,-0.00768476767672999,0.511905943313294,-0.0669675526578869
"Hypocryptadius_cinnamomeus",2.42696118785577,-17.6474032536851,-4.25942565728581,-3.62464210022487,-0.577751636710979,-0.606422829458783,1.20118755917014,-0.268366843471228,0.13603581321391
"Paradoxornis_webbianus",-0.138692764014577,-21.634842482584,-2.9859888104097,-5.83372616565103,2.6138603288827,-0.71116031584097,-0.0359148687235834,0.285852230132535,-0.572450109560384
"Sylvia_atricapilla",-2.8563042655216,-25.2565842727139,-13.3281414167294,-7.22075729554842,-0.248412029279428,1.56344677852038,0.867705927184339,0.688426154605121,-0.247112093358758
"Sylvia_borin",-5.14257076394179,-26.7529080021974,-16.9536300726528,-2.10796820206264,-0.271314468999595,1.40906620428433,-0.389005678565539,-0.164030488921398,-0.620593139474988
"Cisticola_juncidis",13.7541620707078,-23.9411668547111,6.76336778155984,-1.00282505837857,-2.38342436465845,-0.0983144717676984,1.00334420864328,1.1488935628852,-0.602962565255537
"Pycnonotus_jocosus",2.05899214129875,-14.9966791227356,-5.90909286185196,-0.853541502369098,-1.01376067590039,-0.319587608073229,0.856465351844415,-0.0623031001630214,-0.575775641251271
"Pycnonotus_atriceps",-0.773879200441668,-20.4083708758737,-6.21840550978352,-1.81522818837733,2.08997091993788,-0.245099603726402,-0.310085094624954,-0.359248277259202,0.24163945676437
"Cettia_cetti",-0.145098523385797,-25.8594942249876,-2.27428819454682,-4.56880484614354,-3.61495272926579,-0.716117133325803,0.412289393350581,0.595526819987218,0.0491598130996227
"Cettia_vulcania",5.59537640416426,-18.60190365248,-1.53762762828102,-5.20179658367786,-0.390766066963525,-0.396822104805909,0.743962145098598,-0.650869842962881,-0.372098369229577
"Phylloscopus_sibilatrix",0.995887162104192,-30.8891423877018,-2.23548153525569,-0.979173269706305,0.602289399306567,-0.233104213600016,-0.373518530670694,1.46628589811677,-0.538291863456723
"Phylloscopus_trochilus",-0.588663354709332,-26.617728444019,-9.85233325315724,-5.65765463308648,0.0171172561593799,1.17914371933949,-0.30900043533154,0.782287235190209,-0.224538591241756
"Aegithalos_caudatus",6.98196485637294,-26.5099517630574,3.21861536144174,8.7257449697104,2.86489447944174,-2.25738899068935,-0.579566034526745,-2.03359558047487,-1.03387287689258
"Hylia_prasina",9.90064657801507,-11.6410302896034,3.54719863334014,2.00505445058335,4.80555327349765,-0.989542760903456,-1.51187027235871,-0.737357948734688,0.174027246988327
"Erythrocercus_mccallii",4.39741312381064,-27.4929552533265,5.85173433844549,3.47297744593878,-1.26913375727558,-2.37805972476671,0.749569194971571,1.05743390401017,-0.721454599583385
"Hirundo_rustica",-5.64668616277735,-26.2094601110172,-13.7679848987618,0.995615976786162,0.0769726546414619,0.18799807797188,-0.271246401185678,-0.388287966522373,-1.28732838050371
"Hippolais_icterina",-3.64772553718912,-26.2236372208352,-10.962615242388,-6.3104923417414,0.160591565695755,0.648915753081646,-0.973445016995959,-0.23206222906447,-0.682508350413525
"Acrocephalus_arundinaceus",-6.59583851270913,-21.3568643251826,-13.6426811868523,-3.43807329888256,1.14452208022179,0.166370363855275,-0.209396277022247,0.721362097855819,0.45014508679622
"Oxylabes_madagascariensis",-2.62773876837906,-17.1471951701388,-6.53328714609964,-5.18136698455653,1.26135119649258,-0.408396779913095,0.171736578664792,0.5007771234133,-0.332581061806229
"Donacobius_atricapilla",-1.2303970010427,-8.37398386124954,5.04183939935609,-1.08810734617295,-1.72036096867598,-2.85158452361623,-1.2440258989245,0.976322067501256,-0.870131835554281
"Sylvietta_virens",3.32452180010267,-23.4237847528195,-9.06154204507504,-3.49766486060631,1.52995976007459,0.785361970628688,-0.479154964432326,0.109020698661276,0.074177826460952
"Pseudopodoces_humilis",-0.215488625757293,-19.797397672777,-1.81877396734956,-4.24899143358518,1.63510693658389,2.38013907878486,0.672428214466262,0.588973010227466,-0.89561318287468
"Parus_major",4.00583741527933,-21.5308751799403,-0.482616918056308,-0.883035580048817,2.18810550641453,-1.4535546379905,1.12427199038263,0.316982854401127,-0.354888810291708
"Parus_atricapillus",7.76958383077246,-16.3362302220352,-0.790878736772331,-0.841472838574606,3.27207528071717,-0.386710694569594,-0.304146859857935,-0.569244838799268,-0.143090878032409
"Anthoscopus_minutus",6.66528082851684,-26.014401541913,7.59904425278972,-1.26232097844793,-0.295123972035588,-2.47868979684517,0.172318203502357,0.129864337654036,0.272911665842357
"Rhabdornis_inornatus",5.20218062526833,-30.3119639848161,-3.59853871163011,-4.13213345130316,1.32585887271766,-0.141322717111203,-0.341181269127023,0.204645637698038,0.147641081324517
"Sturnus_vulgaris",-2.50981332053095,-27.5290929195704,-2.24719964029119,-6.73212077973881,0.321255996399347,1.45237046804116,1.46320651243698,0.624460309286776,-0.0483231741598166
"Toxostoma_redivivum",-4.42567730830385,-17.3398308224617,-8.8736484393925,-6.52127971494577,0.478428308520318,3.47176205921845,-0.225734062119856,0.553850649603009,0.182219639714248
"Buphagus_erythrorhynchus",0.261966285018995,-21.0259897870155,-1.48838981005155,4.84178135940642,1.98962924050737,-1.4782415149186,1.13039967206479,0.723764616189811,-0.50126564756817
"Turdus_merula",-1.10461793147574,-16.9550652260721,-9.16325410441438,-5.91415312806954,-0.98551010212827,-0.0602586681603067,1.63015218969888,0.198011918305447,-0.70715343400355
"Catharus_ustulatus",-0.546480920588694,-22.1015292693211,-7.5994080184812,-5.48442328281555,-3.06773501232948,-0.229069566222928,2.36523968382103,0.123484904425946,-0.525274742624233
"Catharus_fuscescens",4.14829065728788,-18.3525745904481,-2.77330001279036,-4.09606258242219,0.145545599855327,-0.434159763913922,0.282745541604727,-0.368166537721442,0.129601484638844
"Erythropygia_coryphaeus",-2.14416094379249,-24.4712048451702,-7.47002468377092,-7.3028946382516,-0.8409392339137,1.84444693149109,-0.282031762848612,0.538238827218673,-0.397253314708337
"Oenanthe_oenanthe",-2.90930629816517,-24.2860917588813,-10.4260590955156,-5.66501688596629,1.05369775004825,2.89457418578217,0.148159939733619,0.241838102286777,-0.233736564987947
"Saxicola_torquatus",-1.68456915959303,-26.6099122813708,-11.5241994943215,-3.66808813637556,0.109793711722608,4.4055152774529,0.668173330012221,0.563920985157818,-0.0138184080451954
"Ficedula_albicollis",1.77953620935249,-26.5389660941479,-5.32354680862284,-6.43623173477309,0.766362234980087,3.05132812874524,1.61426883587184,0.0709821650974714,-0.652778095723663
"Erithacus_rubecula",-0.654984246698335,-27.6312710390881,-10.9639720481907,-5.7244022888381,0.863476185313566,3.08246973592538,0.98997079694781,0.460534138927463,-0.265502544757057
"Cinclus_mexicanus",-2.84015646105919,-25.6087648950774,-9.89370109412936,-4.30505710107405,2.61258372464018,0.243834228608972,0.0405686483741853,0.217256666470325,-0.312853451556007
"Tichodroma_muraria",3.91356641400176,-17.0252356017782,-4.26138079930136,-5.81014859178338,0.923271945271793,-0.523576622262125,1.42289603458451,-0.557942210026312,-0.672732833312171
"Certhia_brachydactyla",6.15357445804982,-27.0761345931626,-6.18863000900881,-3.62815415832735,1.55668191959039,0.588749655494285,-0.429748469773975,-0.22416373197657,0.0883097259782584
"Certhia_familiaris",1.72034673237336,-30.4225651420448,-9.0809460584823,-5.48741715605552,1.20353204748829,1.13972415947564,-0.23493459914218,0.642249448410503,-0.168305324599053
"Polioptila_caerulea",-0.211139943321295,-29.5358440100654,-6.51126265803807,-5.01460791787504,0.918860345142241,0.377701356342238,0.216062809338238,0.0108960609999396,-0.622963614712219
"Thryothorus_ludovicianus",-0.913759644039133,-20.2006295594446,-4.65995768075502,0.327711923199935,0.295646493303079,-0.866252039031223,1.75483629795393,0.869638934209664,-0.185436061485888
"Sitta_europaea",2.10673838870509,-16.6745149087955,4.7312115824756,2.07510096526937,0.808431614014752,-2.51384483224174,0.114068970769301,0.69827526442022,0.064297758886171
"Dulus_dominicus",7.30672036164325,-17.0450535307081,7.55070874815696,-3.58809017345319,-8.07055011673821,-0.666317587308301,-1.32367967230474,0.495087336121614,-0.78442255653024
"Bombycilla_garrulus",4.59502002691656,-25.726894048264,3.36329820129655,7.99293020384077,0.997233024011219,-2.71278394290301,0.282802454948422,1.34438159437225,-0.451211849757368
"Phainopepla_nitens",-5.54461594287575,-24.3723883997072,-11.1602514732427,-3.05580701758908,2.97975662068155,-1.06131393188994,-0.916477666503214,-0.0128386885390106,-0.585785474775067
"Regulus_satrapa",4.01567584294139,-31.4286949178811,-4.85157513069065,-4.04864196170934,2.43392872686039,0.3100135852019,-0.0511659844591385,0.552272997623651,-0.131923812910687
"Dicaeum_eximium",17.717802407012,-22.4999992790567,4.40754456349146,4.01723217368914,3.55997325151102,1.21593171423291,-1.94972696327157,1.07248217243442,1.07654884584743
"Nectarinia_aspasia",3.38650543428309,-29.9989424649586,-4.09588174377335,-2.04579489363367,2.11354885894142,3.03337113155688,0.546985346508913,0.481303257861059,-0.466207062384379
"Chloropsis_hardwickii",0.493453378790401,-22.1862120571773,-6.93930265056012,-4.14285894136311,0.419473594139571,-0.0211932950126962,0.927476552772617,0.463374442437746,-0.378700667753189
"Chloropsis_cyanopogon",0.757280430535972,-19.3640005945513,-5.1634756564905,-3.9544208136486,0.536463478579058,-0.571727977276947,0.26831599132987,-0.0219590583309768,-0.123291364990968
"Irena_cyanogastra",-1.27502541696781,-13.7773112706395,-7.35428820170474,-5.1627801363961,-0.260400701131299,-0.369459591323718,0.790963219657011,0.018211576528349,0.00342027144177376
"Pheucticus_melanocephalus",-2.30683722656418,-17.1365211158091,-11.8775479842201,-8.34987550600575,0.933227415921353,1.03545668190012,-0.504030233439615,0.305273637215258,-0.156560610140555
"Cardinalis_cardinalis",-1.47852575609479,-16.663712923358,-2.31842146039201,-2.05711901165498,-0.706104294344144,-1.24725483801788,0.313979717701311,0.747228793189489,-0.1303554900742
"Passerina_amoena",0.151072647177117,-28.5930812178312,-9.46250673645316,-3.64669173820171,-0.772797226140531,1.01056499093665,0.17334969151476,0.643445181646928,0.146284634279524
"Rhodinocichla_rosea",0.607407359070816,-11.3812883284953,-5.23336942019683,-2.04302291314309,-2.41328307765892,-0.75239649179808,0.917394961268696,-0.389170488479759,-1.22465684229244
"Geospiza_fortis",2.33173809188112,-19.0904965496033,0.796690344583798,-1.16866107077314,-2.26630459995963,-1.47630826279098,0.984076973312244,0.0141898236287364,0.42314645978449
"Sporophila_hypoxantha",2.12501480639557,-20.6777393091677,3.94769921235019,-2.40112760324607,2.34131404292955,1.98813137443679,1.76723317359917,0.240138787748298,-0.0997494878656073
"Emberiza_fucata",0.356303992785102,-28.6331062976909,-12.2811003210248,-4.27215572082977,-0.860679721934598,1.4373399217589,0.495130511855569,0.503040200304851,-0.247572435124115
"Junco_hyemalis",-2.04737822814491,-27.3619714205912,-4.7885284232336,10.1372015382714,1.75841264278554,-1.403668219118,-0.260394191766501,0.215378790580341,-0.657426496540531
"Zonotrichia_albicollis",3.63263479722599,-19.5550719721893,-5.23652495308033,-4.07408664204227,4.54057000762741,-0.167169657525295,-0.465139621365349,0.156836583757718,0.00834141513531235
"Melospiza_melodia",1.59004034485928,-27.0245781223187,-8.67025888274941,-3.88991388802473,-0.557410197299322,-2.7121505972793,1.06625796805109,0.617526275039372,-0.257479980344499
"Spizella_passerina",-1.29835370756192,-28.0159967185804,4.84444382883954,7.47209009629343,-1.40514185787902,-2.63470404963669,-0.582453319401233,0.598075091228537,-0.270717927144673
"Agelaius_phoeniceus",-2.91981874305508,-18.078165932627,-9.17429657685383,1.3985871032257,0.72544315821072,0.0675546635179587,1.49998510993127,1.02108214533982,-0.602312906996236
"Molothrus_ater",1.63027950622889,-28.8445614840898,-3.04687979458725,-14.336149585863,1.06504076198895,-1.4750083526915,1.11247919108085,0.136536432057285,-0.504728161668581
"Quiscalus_mexicanus",0.21840273911121,-21.1046680244837,-0.685540704485127,-3.31241572637119,0.525798075909454,2.62002153896193,0.689817595782234,0.229719346303853,-0.930103934586271
"Dendroica_coronata",0.922132270202544,-23.2912407474784,-5.72566619504138,-0.254652912827278,1.73876234833041,-0.0068054008954388,0.0828062692577749,1.0124897191913,-0.39807719965681
"Dendroica_kirtlandii",-1.11732774468501,-20.1272547496647,-8.30320904502311,-1.30002377600072,-1.7362284268963,0.407627931337779,-0.498317798564905,0.676196007249679,0.110022100617594
"Calcarius_ornatus",-0.14342374706332,-24.3284417986214,-12.6344869774757,-4.45285465983799,-0.0854621385580968,1.2145010927089,0.73965999991709,0.392558854714403,-0.225623787683627
"Hemignathus_munroi",0.280702017908428,-20.8501064954052,-10.6981003743677,-4.05614803561013,-0.221269473967567,0.509960470471094,0.417248602594623,0.353937518092917,-0.398318078908679
"Hemignathus_virens",0.715274628699487,-22.903094133108,-1.88230629965366,1.13152616462883,0.507178895852461,-0.165232804702506,0.71223627983227,1.01872748575881,-0.150995618132698
"Serinus_canaria",-4.04539532690461,-29.1379073854563,-13.8245779689795,-2.51715770851396,1.55564215567267,0.711385334674887,-1.01824399653083,-0.43069120485218,-0.16316215728869
"Loxia_curvirostra",-0.132207669638884,-22.9066178012039,-6.30133048704975,-0.917389600141717,2.58611154055103,0.561235376624209,0.292788480141083,0.856083092649358,-0.164361548494644
"Loxia_leucoptera",-3.30058655778786,-25.4133744909875,-9.64588675789744,3.44701620523194,0.941911077674733,-2.55423950610243,-1.09178333538668,-0.838567115483478,-0.581037681000563
"Motacilla_alba",-1.6931403787306,-27.1965405870833,-7.67780122592742,-3.42015430412459,0.419224846173205,2.43732715795475,-0.0561519901289151,0.333336622739553,-0.0107282677600299
"Passer_domesticus",10.134438570211,-17.5128946715138,6.70577267653959,-2.54700135240667,-4.40590384560048,-0.0328509312431052,0.631911454622367,1.1885427217394,-1.01366213085097
"Peucedramus_taeniatus",3.2578858697144,-18.6383026472119,-0.160819530046041,0.563811581329893,0.0828811937031525,-1.38291558444617,0.509585891057612,0.395732407096918,-0.391651896519021
"Prunella_fulvescens",1.20484299088652,-28.883390950775,-8.38858694209215,-1.33721952512679,0.958371300270211,0.72978287997858,0.431424430795322,0.807659980364691,-0.327989764792173
"Prunella_himalayana",-5.31647830382065,-27.5660128434232,-13.4806100688372,-3.01748071212472,2.06895957907064,-0.120390470505632,0.0910746888516478,0.0382258898552268,-0.288643426251801
"Ploceus_nigricollis",0.700766048155003,-27.1478752333881,-5.61460558996888,-2.5115186679134,-0.954686254665907,0.0101497163503154,0.605635434405091,-0.235260774453468,-0.278357162300284
"Vidua_macroura",0.482317059973364,-27.4443241406304,-8.81183050648376,-7.08723356564931,-0.505846716173937,1.1103847228947,-0.861481924302382,0.11740487124705,-0.302403502200275
"Vidua_chalybeata",-2.80629772322105,-26.8562659254487,-10.6019971260059,-3.32649067273528,-2.34441109267135,1.37164961774802,-2.01673750542869,0.371930993906143,-0.0580527371224246
"Modulatrix_orostruthus",0.512270652398365,-15.011360462021,-10.7594957849752,-2.15102099248428,2.21467354030583,0.50212274756403,-0.00960068207534498,0.236737078435427,-0.0652388441966603
"Promerops_cafer",-1.55866665096775,-19.9343816767152,-8.78774890094028,-4.68725761490501,0.784891136186646,0.277455968379782,0.813917890034607,0.774162279677935,-0.616821391890653
"Urocynchramus_pylzowi",-0.700590121833554,-25.09041355398,-13.3361053720769,-4.82221067326719,0.570496947240055,1.83270752236114,-0.592395063385321,0.570035931411201,0.100244667722196
"Drymodes_brunneopygia",5.4924442361736,-18.1685407709296,-1.19732419518963,-1.73666215211021,-1.062714406061,-0.55517912352812,0.978720574739758,-0.543204727740171,-0.338430833492865
"Chaetops_frenatus",2.4453478042728,-19.0314621537867,2.25605053172761,-2.37102693852842,2.21637546476791,-2.82008879759667,-0.126102129809654,-0.358397925457814,-0.560844683998019
"Acanthisitta_chloris",18.3346823465521,-29.2650452974851,6.82295457902194,0.660411957260548,1.7322459300452,0.296274666503693,-0.722259816662388,0.780972366864907,0.466874734391975
"Melopsittacus_undulatus",0.993397486711262,-19.2078124904701,-8.31166135486597,4.5620960876969,0.466193638566959,4.31621460048202,0.499384097131701,0.337129075903106,-0.129272860750027
"Agapornis_roseicollis",1.04532311160487,-26.5000315413585,-5.42742435145703,-3.76082560757269,1.61458897052747,-0.138407030193044,-0.110473639765907,-0.34930984464793,-0.434812369835178
"Amazona_guildingii",-5.52661849516251,-10.2246741228603,-8.28822070775822,-4.66680312198473,0.0719875046185828,-0.848032544324496,3.39957894512411,0.761211622285504,-0.909082310744273
"Cacatua_roseicapilla",4.68338133416094,-18.6392909329841,0.338246964559585,1.72182403805442,-0.179705279744578,3.74327994574206,0.980009528955269,-0.34005988404934,-0.752221266915983
"Probosciger_aterrimus",0.81138802959821,-14.1612536702975,-4.04276249970898,-5.47480167607807,-1.07505177798904,-1.36499798414259,1.26049470885495,-1.94825859825384,-0.661265081505093
"Nestor_notabilis",3.41787030512482,-8.46355968431842,0.917670314985678,-4.82887434870819,-0.141024941171181,0.825644902725787,0.344786133132895,-0.420718239699212,-1.52587643046104
"Nyctibius_bracteatus",-5.43857582534526,3.83778196994806,0.236107710722368,5.95266060794243,3.77400647982232,-0.269556648947176,0.78137777589058,1.25012293476122,-0.307657671030385
"Nyctibius_grandis",2.19170129471446,12.0191532469381,5.05382316839997,-9.59787951601251,-3.4238975791404,-0.970116726540397,-0.101264080791081,0.863316413373608,-0.267868358727921
"Podargus_strigoides",-12.1127620939103,23.0073771192089,-0.984310591747072,0.866119233740157,3.20455172361309,-3.37889582622238,-0.0930295805170637,1.28929255706718,0.130967785118509
"Batrachostomus_septimus",-0.517825616201079,2.84934411833991,1.60101681063698,2.3359160858698,-0.529583774878246,-0.605990005375624,0.796116815894314,-0.295037910691619,0.574257690930218
"Chaetura_pelagica",2.49774434019772,-25.6697271810939,5.40577391781083,4.27126818542045,0.497434932273175,-1.83524247286036,0.985908663384248,1.41825513509521,-0.859997172987133
"Hemiprocne_comata",-0.363812667288783,-17.2166472009769,3.08794037621373,-2.12616331657864,-1.41964011912781,1.06053259617157,2.70000742814596,0.519638470979864,-1.59033034634787
"Oreotrochilus_melanogaster",-0.456855810950553,-32.8429039668903,0.781099913666669,-1.22399371975656,-1.27772474847084,0.869970259486667,-0.268970700408618,1.96474770993943,-1.49357860582735
"Calypte_anna",2.91725515060531,-31.2086394021948,-5.33234288019733,-1.22194671339236,1.3172256963384,0.000896049384531306,-0.240891689512626,-0.00213668529630717,0.0436219032533971
"Aegotheles_bennettii",8.06175018995519,-5.32034097796319,6.34305130256013,-6.82529294032024,-3.89507268348198,-0.855258313295612,1.29303497120975,1.0652063600398,1.13687312418454
"Colius_striatus",3.81419029194496,-19.4559110747792,1.30024665717828,1.33506672416068,0.223027520428465,-1.82756818293129,0.411502225672066,0.256799080903148,-0.739357947898897
"Urocolius_indicus",0.74186398849036,-11.1959528582062,-1.06170699991181,2.71062899483753,0.67520363092297,4.17009306032303,1.05636864260915,0.240872285961089,-1.17971606913376
"Buceros_rhinoceros",5.82387417990629,3.67659077686348,2.9347576853502,-2.7576259788389,-1.30440852869758,-1.04642393718106,1.2546096290412,0.376662297219217,0.429503413584157
"Bucorvus_abyssinicus",-1.45466810167438,31.4697822590473,-1.16437682699365,-3.72713654724567,-1.72140214607642,-0.996873259440605,1.2777335394726,1.57208380295351,0.580477380346496
"Upupa_epops",-0.257421292967325,12.3851941115965,-1.95750703182374,5.57278535773673,1.2567009660286,-1.56509150330293,0.587697129807029,-0.523301910503556,0.111822047685505
"Rhinopomastus_cyanomelas",0.963917430742605,-3.5739599237381,3.71642453820928,-1.05332292490295,2.27290613449604,-2.75330354935402,0.104346150130224,0.423256921884817,-0.801654547188443
"Galbula_dea",7.5729904366794,-4.53872723265647,3.15582099989048,0.147934963112328,-2.50101583319996,-0.269366789987326,0.906563866422396,1.21301965933474,-0.994825051412793
"Bucco_capensis",1.10259850443953,-2.23877692312181,-2.89068175131676,-1.68759681794183,1.77583475301814,-1.63228839485479,-0.357326658529579,-0.197249850274553,-0.295533890595615
"Ramphastos_sulfuratus",-3.27848928662154,-8.62422616643252,6.13743867353844,-2.67107140693908,5.68256724564398,-1.47863977061223,0.209702883791015,1.16086591629325,0.663105819136103
"Semnornis_frantzii",-5.84763122586183,0.969929888350164,2.47872093320705,2.32689247839101,4.28719707404393,-0.529348093986322,0.617399858335944,1.02618600934829,0.729879122716805
